employee_id,employee_code,first_name,last_name,email,department_id,company_id,position,hire_date,termination_date,base_salary,is_active
10501,EMP-10501,Pamela,Young,raymond.stewart@company.com,20,2,Manager,15-05-2016 00:00,,115986.44,TRUE
10502,EMP-10502,Betty,Hill,william.garcia@company.com,2,2,Junior,16-05-2016 00:00,,101751.53,TRUE
10503,EMP-10503,Jessica,Scott,paul.hill@company.com,18,1,Director,17-05-2016 00:00,,55415.91,TRUE
10504,EMP-10504,Ronald,Long,nancy.green@company.com,16,2,Junior,18-05-2016 00:00,,132133.3,TRUE
10505,EMP-10505,Christine,Scott,robert.adams@company.com,12,1,Senior,19-05-2016 00:00,,81288.53,TRUE
10506,EMP-10506,Jeffrey,Williams,gregory.watson@company.com,7,2,Manager,20-05-2016 00:00,,145437.32,TRUE
10507,EMP-10507,Mark,Reed,pamela.gray@company.com,7,2,Senior,21-05-2016 00:00,,116748.12,TRUE
10508,EMP-10508,Nicole,Davis,emma.gutierrez@company.com,17,1,Director,22-05-2016 00:00,,107347.58,TRUE
10509,EMP-10509,Catherine,Long,sandra.cruz@company.com,13,1,Senior,23-05-2016 00:00,,117402.34,TRUE
10510,EMP-10510,Jonathan,Cooper,christine.reed@company.com,11,2,Director,24-05-2016 00:00,,87371.64,TRUE
10511,EMP-10511,George,Green,mark.torres@company.com,6,2,Manager,25-05-2016 00:00,,90627.18,TRUE
10512,EMP-10512,Carolyn,Ortiz,gregory.gonzalez@company.com,14,2,VP,26-05-2016 00:00,,132144.89,TRUE
10513,EMP-10513,Kathleen,Gonzalez,ashley.rivera@company.com,6,2,Director,27-05-2016 00:00,,111711.42,TRUE
10514,EMP-10514,Jonathan,Carter,daniel.hall@company.com,6,2,Director,28-05-2016 00:00,,137669.2,TRUE
10515,EMP-10515,Pamela,Reyes,thomas.james@company.com,2,1,Manager,29-05-2016 00:00,,136899.21,TRUE
10516,EMP-10516,Jessica,Johnson,shirley.garcia@company.com,20,1,Senior,30-05-2016 00:00,,147178.8,TRUE
10517,EMP-10517,Rachel,Reyes,sarah.sanders@company.com,15,1,Junior,31-05-2016 00:00,,114025.76,TRUE
10518,EMP-10518,Rachel,Jones,nancy.allen@company.com,17,1,Manager,01-06-2016 00:00,,90276.21,TRUE
10519,EMP-10519,Melissa,Baker,sandra.watson@company.com,8,2,VP,02-06-2016 00:00,,49957.4,TRUE
10520,EMP-10520,Raymond,Clark,ashley.adams@company.com,5,1,Manager,03-06-2016 00:00,,114645.67,TRUE
10521,EMP-10521,Joshua,Young,nicole.martinez@company.com,17,1,Director,04-06-2016 00:00,,64989.33,TRUE
10522,EMP-10522,Maria,Lee,emily.king@company.com,20,1,Manager,05-06-2016 00:00,,63953.71,TRUE
10523,EMP-10523,Steven,Davis,larry.ramirez@company.com,1,2,Junior,06-06-2016 00:00,,58594.53,TRUE
10524,EMP-10524,Carolyn,Bailey,david.cox@company.com,18,1,Junior,07-06-2016 00:00,,135014.65,TRUE
10525,EMP-10525,Daniel,Roberts,joshua.campbell@company.com,15,2,Senior,08-06-2016 00:00,,134155.73,TRUE
10526,EMP-10526,Elizabeth,Gutierrez,charles.anderson@company.com,5,1,Junior,09-06-2016 00:00,,105716.45,TRUE
10527,EMP-10527,Jonathan,Baker,margaret.white@company.com,7,2,Senior,10-06-2016 00:00,,86757.72,TRUE
10528,EMP-10528,Maria,Edwards,anna.rodriguez@company.com,18,1,VP,11-06-2016 00:00,,110653.74,TRUE
10529,EMP-10529,Kimberly,Williams,george.allen@company.com,6,2,Manager,12-06-2016 00:00,,102867.53,TRUE
10530,EMP-10530,Stephanie,Bennett,kathleen.long@company.com,5,1,Senior,13-06-2016 00:00,,79888.11,TRUE
10531,EMP-10531,Jack,Cooper,charles.gutierrez@company.com,19,2,Junior,14-06-2016 00:00,,75555.7,TRUE
10532,EMP-10532,Elizabeth,Johnson,brenda.flores@company.com,10,2,Senior,15-06-2016 00:00,,75935.32,TRUE
10533,EMP-10533,Charles,Gray,george.cook@company.com,15,1,Senior,16-06-2016 00:00,,100696.01,TRUE
10534,EMP-10534,Laura,Baker,mark.roberts@company.com,10,2,Senior,17-06-2016 00:00,,107720.32,TRUE
10535,EMP-10535,Janet,Johnson,ruth.gonzalez@company.com,16,2,Junior,18-06-2016 00:00,,84209.01,TRUE
10536,EMP-10536,James,Watson,james.king@company.com,12,1,Senior,19-06-2016 00:00,,146242.97,TRUE
10537,EMP-10537,Jonathan,Wright,frank.mitchell@company.com,18,1,Junior,20-06-2016 00:00,,40061.49,TRUE
10538,EMP-10538,Patricia,Ross,scott.mitchell@company.com,1,2,Director,21-06-2016 00:00,,71645.64,TRUE
10539,EMP-10539,Jessica,Gray,edward.murphy@company.com,16,1,Junior,22-06-2016 00:00,,80288.96,TRUE
10540,EMP-10540,Lisa,Robinson,jacob.lewis@company.com,6,1,Junior,23-06-2016 00:00,,32030.56,TRUE
10541,EMP-10541,Emma,Davis,joshua.mendoza@company.com,3,1,Junior,24-06-2016 00:00,,73794.86,TRUE
10542,EMP-10542,Mary,Perez,betty.taylor@company.com,2,2,Senior,25-06-2016 00:00,,62845.19,TRUE
10543,EMP-10543,Catherine,Baker,stephen.gonzalez@company.com,2,2,Manager,26-06-2016 00:00,,90724.35,TRUE
10544,EMP-10544,Ashley,Edwards,jonathan.sanchez@company.com,13,2,Manager,27-06-2016 00:00,,70369.27,TRUE
10545,EMP-10545,Patrick,Scott,edward.gutierrez@company.com,9,2,Senior,28-06-2016 00:00,,117141.86,TRUE
10546,EMP-10546,Katherine,Morgan,michael.edwards@company.com,16,2,Manager,29-06-2016 00:00,,91191.9,TRUE
10547,EMP-10547,Lisa,Kim,edward.evans@company.com,5,2,Senior,30-06-2016 00:00,,45571.47,TRUE
10548,EMP-10548,Barbara,Castillo,nicholas.morris@company.com,7,2,Manager,01-07-2016 00:00,,120007.36,TRUE
10549,EMP-10549,Deborah,Walker,thomas.nelson@company.com,13,1,Junior,02-07-2016 00:00,,41907.47,TRUE
10550,EMP-10550,Paul,Campbell,matthew.williams@company.com,20,2,Senior,03-07-2016 00:00,,130685.9,TRUE
10551,EMP-10551,Steven,Diaz,brandon.lewis@company.com,13,2,Manager,04-07-2016 00:00,,141770.66,TRUE
10552,EMP-10552,Steven,Richardson,ashley.sanchez@company.com,7,1,Manager,05-07-2016 00:00,,68693.43,TRUE
10553,EMP-10553,Jacob,Morris,jessica.harris@company.com,10,1,Manager,06-07-2016 00:00,,141137.12,TRUE
10554,EMP-10554,Ronald,Robinson,rebecca.ramirez@company.com,15,1,Junior,07-07-2016 00:00,,125160.98,TRUE
10555,EMP-10555,Kevin,Diaz,larry.parker@company.com,6,2,Junior,08-07-2016 00:00,,140692.27,TRUE
10556,EMP-10556,Barbara,Thomas,nicholas.castillo@company.com,5,1,Executive,09-07-2016 00:00,,109952.42,TRUE
10557,EMP-10557,Eric,Lopez,christine.richardson@company.com,2,2,Junior,10-07-2016 00:00,,58277.28,TRUE
10558,EMP-10558,Nicholas,Taylor,kenneth.gomez@company.com,15,2,Junior,11-07-2016 00:00,,137342.79,TRUE
10559,EMP-10559,Steven,Thomas,stephen.cox@company.com,16,2,Junior,12-07-2016 00:00,,52111.81,TRUE
10560,EMP-10560,Michelle,Lopez,mark.chavez@company.com,19,1,Senior,13-07-2016 00:00,,55567.27,TRUE
10561,EMP-10561,Brenda,Davis,charles.rogers@company.com,9,1,Junior,14-07-2016 00:00,,62527.56,TRUE
10562,EMP-10562,Kevin,Wood,kenneth.hall@company.com,19,2,Senior,15-07-2016 00:00,,66509.56,TRUE
10563,EMP-10563,Carol,Williams,joseph.williams@company.com,7,2,Senior,16-07-2016 00:00,,91737.56,TRUE
10564,EMP-10564,Mark,Thomas,david.evans@company.com,4,2,Director,17-07-2016 00:00,,115614.88,TRUE
10565,EMP-10565,Richard,Robinson,amanda.robinson@company.com,3,1,Junior,18-07-2016 00:00,,141144.98,TRUE
10566,EMP-10566,Barbara,Thompson,jeffrey.moore@company.com,20,2,Senior,19-07-2016 00:00,,40612.51,TRUE
10567,EMP-10567,Jack,Alvarez,ronald.mitchell@company.com,11,1,Senior,20-07-2016 00:00,,144524.32,TRUE
10568,EMP-10568,Amanda,Jones,shirley.myers@company.com,1,2,Senior,21-07-2016 00:00,,140558.76,TRUE
10569,EMP-10569,Mary,Wood,linda.perez@company.com,6,1,Senior,22-07-2016 00:00,,36479.92,TRUE
10570,EMP-10570,Paul,Cook,jennifer.ramos@company.com,11,2,Manager,23-07-2016 00:00,,73238.54,TRUE
10571,EMP-10571,Gregory,Robinson,jeffrey.scott@company.com,1,1,Junior,24-07-2016 00:00,,127577.21,TRUE
10572,EMP-10572,Benjamin,Lee,brandon.alvarez@company.com,7,1,Manager,25-07-2016 00:00,,103389.19,TRUE
10573,EMP-10573,Rachel,Wood,jeffrey.carter@company.com,6,1,Senior,26-07-2016 00:00,,123491.27,TRUE
10574,EMP-10574,Linda,Cooper,brian.brooks@company.com,14,1,Junior,27-07-2016 00:00,,116284,TRUE
10575,EMP-10575,Frank,Perez,shirley.kim@company.com,2,1,Director,28-07-2016 00:00,,89612.41,TRUE
10576,EMP-10576,Betty,Brooks,brian.ward@company.com,4,1,Senior,29-07-2016 00:00,,34946.17,TRUE
10577,EMP-10577,Brenda,Bailey,karen.murphy@company.com,11,2,Junior,30-07-2016 00:00,,100112.18,TRUE
10578,EMP-10578,Rachel,Young,frank.castillo@company.com,15,2,Junior,31-07-2016 00:00,,35828,TRUE
10579,EMP-10579,Kimberly,Allen,eric.chavez@company.com,18,2,Junior,01-08-2016 00:00,,102447.21,TRUE
10580,EMP-10580,Michael,Thomas,john.turner@company.com,1,2,Senior,02-08-2016 00:00,,126049.3,TRUE
10581,EMP-10581,Angela,Ramos,nicole.murphy@company.com,3,1,Junior,03-08-2016 00:00,,100199.01,TRUE
10582,EMP-10582,Laura,Nguyen,michelle.collins@company.com,3,2,Junior,04-08-2016 00:00,,149642.62,TRUE
10583,EMP-10583,Justin,Ross,jason.morris@company.com,7,1,Junior,05-08-2016 00:00,,84703.98,TRUE
10584,EMP-10584,Mark,Wilson,patricia.reyes@company.com,1,1,Manager,06-08-2016 00:00,,119859.3,TRUE
10585,EMP-10585,Emily,Scott,justin.patel@company.com,11,1,Manager,07-08-2016 00:00,,110065.6,TRUE
10586,EMP-10586,Alexander,Long,janet.price@company.com,6,2,Manager,08-08-2016 00:00,,148971.8,TRUE
10587,EMP-10587,Christopher,Thompson,sandra.johnson@company.com,20,1,Junior,09-08-2016 00:00,,115586.28,TRUE
10588,EMP-10588,Emily,Rogers,kathleen.carter@company.com,3,2,Director,10-08-2016 00:00,,49683.69,TRUE
10589,EMP-10589,Elizabeth,James,william.alvarez@company.com,19,2,Manager,11-08-2016 00:00,,144662.12,TRUE
10590,EMP-10590,Larry,Johnson,donald.ross@company.com,2,2,Director,12-08-2016 00:00,,110133.27,TRUE
10591,EMP-10591,Lisa,Price,jacob.ward@company.com,18,2,Senior,13-08-2016 00:00,,37120.59,TRUE
10592,EMP-10592,Amy,Reed,melissa.harris@company.com,12,2,Senior,14-08-2016 00:00,,108908.2,TRUE
10593,EMP-10593,Jerry,Cook,emily.davis@company.com,10,1,Manager,15-08-2016 00:00,,135974.33,TRUE
10594,EMP-10594,Edward,Howard,larry.edwards@company.com,5,1,Junior,16-08-2016 00:00,,99245.02,TRUE
10595,EMP-10595,Jerry,Gutierrez,brian.morris@company.com,9,2,Senior,17-08-2016 00:00,,72482.36,TRUE
10596,EMP-10596,Emily,Phillips,joshua.myers@company.com,2,1,Manager,18-08-2016 00:00,,128509.16,TRUE
10597,EMP-10597,Samantha,Morris,laura.watson@company.com,2,2,Manager,19-08-2016 00:00,,123901.44,TRUE
10598,EMP-10598,Janet,Thompson,jerry.chavez@company.com,6,1,VP,20-08-2016 00:00,,95301.86,TRUE
10599,EMP-10599,Lisa,Sanchez,amy.baker@company.com,10,1,Manager,21-08-2016 00:00,,48523.41,TRUE
10600,EMP-10600,Daniel,Ortiz,mark.collins@company.com,18,1,Junior,22-08-2016 00:00,,60118.38,TRUE
10601,EMP-10601,Kathleen,Brooks,stephen.alvarez@company.com,12,1,Junior,23-08-2016 00:00,,118618.08,TRUE
10602,EMP-10602,Janet,Diaz,william.alvarez@company.com,4,1,Senior,24-08-2016 00:00,,126729.86,TRUE
10603,EMP-10603,Andrew,Garcia,jennifer.lewis@company.com,17,1,Senior,25-08-2016 00:00,,63511.83,TRUE
10604,EMP-10604,Barbara,Wright,laura.taylor@company.com,15,1,Junior,26-08-2016 00:00,,74158.21,TRUE
10605,EMP-10605,Jason,Perez,jessica.gray@company.com,6,1,Junior,27-08-2016 00:00,,39315.83,TRUE
10606,EMP-10606,Richard,Nelson,jack.williams@company.com,16,1,Senior,28-08-2016 00:00,,115615.43,TRUE
10607,EMP-10607,Daniel,Anderson,christopher.murphy@company.com,17,1,Manager,29-08-2016 00:00,,30429.31,TRUE
10608,EMP-10608,Alexander,Bennett,rachel.scott@company.com,3,1,Executive,30-08-2016 00:00,,35584.98,TRUE
10609,EMP-10609,Jerry,Reyes,christine.morris@company.com,10,1,Manager,31-08-2016 00:00,,30521.29,TRUE
10610,EMP-10610,Sandra,Lopez,dorothy.ramos@company.com,5,1,Manager,01-09-2016 00:00,,107438.35,TRUE
10611,EMP-10611,Thomas,Carter,dorothy.stewart@company.com,14,2,Senior,02-09-2016 00:00,,80086.46,TRUE
10612,EMP-10612,Kathleen,Adams,richard.hernandez@company.com,13,1,VP,03-09-2016 00:00,,65705.61,TRUE
10613,EMP-10613,Katherine,Nguyen,rebecca.thomas@company.com,6,1,Senior,04-09-2016 00:00,,139524.12,TRUE
10614,EMP-10614,Alexander,Brooks,linda.collins@company.com,12,1,Director,05-09-2016 00:00,,53136.34,TRUE
10615,EMP-10615,Christine,Hall,jeffrey.flores@company.com,8,1,Director,06-09-2016 00:00,,76724.16,TRUE
10616,EMP-10616,Richard,Wright,ryan.johnson@company.com,5,1,Director,07-09-2016 00:00,,142837.42,TRUE
10617,EMP-10617,Ryan,Robinson,carolyn.sanders@company.com,15,1,Senior,08-09-2016 00:00,,81252.79,TRUE
10618,EMP-10618,Charles,Mendoza,pamela.martinez@company.com,16,2,Junior,09-09-2016 00:00,,96563.24,TRUE
10619,EMP-10619,Edward,Robinson,carol.hernandez@company.com,1,2,Junior,10-09-2016 00:00,,39640.42,TRUE
10620,EMP-10620,Maria,Cox,brandon.richardson@company.com,16,2,Junior,11-09-2016 00:00,,124819.97,TRUE
10621,EMP-10621,Barbara,Garcia,benjamin.hughes@company.com,5,1,Junior,12-09-2016 00:00,,80731.05,TRUE
10622,EMP-10622,Jacob,Gutierrez,mary.roberts@company.com,3,1,Junior,13-09-2016 00:00,,126061.81,TRUE
10623,EMP-10623,Charles,Richardson,barbara.hughes@company.com,20,1,Senior,14-09-2016 00:00,,60455.72,TRUE
10624,EMP-10624,Pamela,Miller,daniel.moore@company.com,15,2,Senior,15-09-2016 00:00,,80697.45,TRUE
10625,EMP-10625,William,Phillips,kathleen.myers@company.com,13,1,Manager,16-09-2016 00:00,,124385.87,TRUE
10626,EMP-10626,Stephen,Wilson,kathleen.nguyen@company.com,16,1,Junior,17-09-2016 00:00,,146865.33,TRUE
10627,EMP-10627,Margaret,Reed,eric.nguyen@company.com,11,2,Manager,18-09-2016 00:00,,37155.06,TRUE
10628,EMP-10628,Nicole,Anderson,eric.sanders@company.com,2,2,Manager,19-09-2016 00:00,,127494.74,TRUE
10629,EMP-10629,Jack,Lee,jacob.smith@company.com,6,1,Senior,20-09-2016 00:00,,66082.69,TRUE
10630,EMP-10630,Stephanie,Wright,carolyn.hall@company.com,6,1,Director,21-09-2016 00:00,,96089.19,TRUE
10631,EMP-10631,Samuel,Rogers,janet.ramirez@company.com,14,1,Junior,22-09-2016 00:00,,64811.07,TRUE
10632,EMP-10632,Jessica,Price,christopher.gonzalez@company.com,11,1,Junior,23-09-2016 00:00,,103613.46,TRUE
10633,EMP-10633,Jonathan,Johnson,anthony.jimenez@company.com,8,2,Senior,24-09-2016 00:00,,72456.34,TRUE
10634,EMP-10634,Jerry,Wright,michael.perez@company.com,8,1,Junior,25-09-2016 00:00,,70033.79,TRUE
10635,EMP-10635,Barbara,Brooks,brenda.evans@company.com,1,1,Senior,26-09-2016 00:00,,34552.6,TRUE
10636,EMP-10636,Matthew,Cox,brandon.ward@company.com,7,2,Senior,27-09-2016 00:00,,47635.25,TRUE
10637,EMP-10637,Stephanie,Martin,patricia.myers@company.com,6,1,Junior,28-09-2016 00:00,,140049.38,TRUE
10638,EMP-10638,Raymond,Brooks,daniel.cooper@company.com,8,1,Junior,29-09-2016 00:00,,149793.29,TRUE
10639,EMP-10639,Maria,Martinez,debra.wood@company.com,19,2,Senior,30-09-2016 00:00,,123662.47,TRUE
10640,EMP-10640,Timothy,Harris,katherine.ramos@company.com,20,2,Senior,01-10-2016 00:00,,64417.51,TRUE
10641,EMP-10641,Daniel,Rogers,steven.ramirez@company.com,8,1,Senior,02-10-2016 00:00,,78293.42,TRUE
10642,EMP-10642,Jessica,Harris,linda.smith@company.com,14,2,Junior,03-10-2016 00:00,,118740.41,TRUE
10643,EMP-10643,Jeffrey,Turner,andrew.morales@company.com,18,2,Junior,04-10-2016 00:00,,146221.63,TRUE
10644,EMP-10644,Joshua,Allen,nancy.cooper@company.com,16,1,Junior,05-10-2016 00:00,,84656.54,TRUE
10645,EMP-10645,Timothy,Scott,christopher.myers@company.com,9,2,Junior,06-10-2016 00:00,,129542.69,TRUE
10646,EMP-10646,Dorothy,Patel,paul.ward@company.com,15,1,Director,07-10-2016 00:00,,147008.27,TRUE
10647,EMP-10647,Laura,Wilson,robert.reyes@company.com,10,1,Junior,08-10-2016 00:00,,134816.78,TRUE
10648,EMP-10648,Joshua,Cook,amanda.roberts@company.com,16,1,Manager,09-10-2016 00:00,,57257.97,TRUE
10649,EMP-10649,Susan,Richardson,melissa.garcia@company.com,4,1,Director,10-10-2016 00:00,,30963.82,TRUE
10650,EMP-10650,Jack,Turner,alexander.parker@company.com,20,2,Junior,11-10-2016 00:00,,89049.8,TRUE
10651,EMP-10651,Robert,Phillips,ryan.lewis@company.com,13,1,Senior,12-10-2016 00:00,,93763.3,TRUE
10652,EMP-10652,Paul,Williams,stephen.kim@company.com,5,1,VP,13-10-2016 00:00,,54150.04,TRUE
10653,EMP-10653,Gregory,Foster,sarah.johnson@company.com,7,1,Manager,14-10-2016 00:00,,64160.93,TRUE
10654,EMP-10654,Frank,Green,linda.howard@company.com,9,1,Senior,15-10-2016 00:00,,121818.38,TRUE
10655,EMP-10655,Justin,Garcia,dennis.turner@company.com,8,2,Manager,16-10-2016 00:00,,86441.67,TRUE
10656,EMP-10656,Sarah,Harris,donna.mitchell@company.com,16,2,Manager,17-10-2016 00:00,,68082.49,TRUE
10657,EMP-10657,Pamela,Gonzalez,anthony.martin@company.com,6,2,Senior,18-10-2016 00:00,,104715.12,TRUE
10658,EMP-10658,William,Ross,barbara.nelson@company.com,16,1,Director,19-10-2016 00:00,,108331.17,TRUE
10659,EMP-10659,Brenda,Davis,jacob.walker@company.com,6,2,Senior,20-10-2016 00:00,,122327.49,TRUE
10660,EMP-10660,Laura,Lee,patrick.myers@company.com,14,2,Senior,21-10-2016 00:00,,48805.12,TRUE
10661,EMP-10661,Thomas,Ross,jacob.kelly@company.com,1,1,Executive,22-10-2016 00:00,,118982.07,TRUE
10662,EMP-10662,Michael,Ortiz,eric.price@company.com,9,2,Manager,23-10-2016 00:00,,101931.41,TRUE
10663,EMP-10663,Amanda,Harris,paul.patel@company.com,13,1,Senior,24-10-2016 00:00,,36908.62,TRUE
10664,EMP-10664,Richard,Ward,joseph.thomas@company.com,19,2,Junior,25-10-2016 00:00,,123293.48,TRUE
10665,EMP-10665,Michelle,Ortiz,richard.wright@company.com,17,2,Senior,26-10-2016 00:00,,75969.63,TRUE
10666,EMP-10666,Dorothy,Hall,justin.collins@company.com,11,2,Manager,27-10-2016 00:00,,69645.71,TRUE
10667,EMP-10667,William,Reyes,christopher.turner@company.com,8,2,Manager,28-10-2016 00:00,,83769.02,TRUE
10668,EMP-10668,Deborah,Lopez,justin.robinson@company.com,5,1,VP,29-10-2016 00:00,,71541.01,TRUE
10669,EMP-10669,Anthony,Young,melissa.wright@company.com,10,1,Director,30-10-2016 00:00,,70594.27,TRUE
10670,EMP-10670,Shirley,Myers,christine.nguyen@company.com,7,2,Senior,31-10-2016 00:00,,126969.32,TRUE
10671,EMP-10671,Robert,Alvarez,donald.cox@company.com,10,1,Junior,01-11-2016 00:00,,44940.63,TRUE
10672,EMP-10672,Mark,Gonzalez,lisa.carter@company.com,4,2,Senior,02-11-2016 00:00,,146472.01,TRUE
10673,EMP-10673,Andrew,Walker,janet.jimenez@company.com,9,2,Manager,03-11-2016 00:00,,96591.8,TRUE
10674,EMP-10674,Donna,Cox,ashley.diaz@company.com,14,2,Senior,04-11-2016 00:00,,51950.88,TRUE
10675,EMP-10675,Samuel,Martin,brandon.edwards@company.com,2,2,Senior,05-11-2016 00:00,,45745.86,TRUE
10676,EMP-10676,Linda,Moore,jerry.williams@company.com,9,2,Senior,06-11-2016 00:00,,100981.14,TRUE
10677,EMP-10677,Nicholas,Castillo,emma.morgan@company.com,1,2,Junior,07-11-2016 00:00,,105959.93,TRUE
10678,EMP-10678,Christine,Reyes,raymond.martinez@company.com,10,1,Junior,08-11-2016 00:00,,36363.09,TRUE
10679,EMP-10679,Thomas,Morales,samuel.harris@company.com,10,1,Senior,09-11-2016 00:00,,59160.23,TRUE
10680,EMP-10680,Stephen,Garcia,angela.stewart@company.com,20,2,Junior,10-11-2016 00:00,,125455.43,TRUE
10681,EMP-10681,Alexander,Young,mark.jackson@company.com,3,1,Senior,11-11-2016 00:00,,35954.96,TRUE
10682,EMP-10682,Brian,Castillo,kevin.rogers@company.com,6,2,Senior,12-11-2016 00:00,,132610.64,TRUE
10683,EMP-10683,Patricia,Nelson,brenda.stewart@company.com,6,1,Senior,13-11-2016 00:00,,108979.5,TRUE
10684,EMP-10684,Emily,Johnson,kevin.harris@company.com,2,1,Junior,14-11-2016 00:00,,82130.79,TRUE
10685,EMP-10685,Helen,Reyes,karen.mitchell@company.com,18,1,Manager,15-11-2016 00:00,,71571.94,TRUE
10686,EMP-10686,Donald,Thompson,samuel.gray@company.com,2,2,Senior,16-11-2016 00:00,,32309.88,TRUE
10687,EMP-10687,Charles,Chavez,lisa.hernandez@company.com,12,1,Manager,17-11-2016 00:00,,129025.79,TRUE
10688,EMP-10688,Jacob,Walker,ruth.diaz@company.com,5,2,Manager,18-11-2016 00:00,,47126.62,TRUE
10689,EMP-10689,Rebecca,Jones,margaret.morgan@company.com,20,2,Junior,19-11-2016 00:00,,67145.04,TRUE
10690,EMP-10690,Joshua,Chavez,gary.collins@company.com,7,2,Senior,20-11-2016 00:00,,98292.84,TRUE
10691,EMP-10691,Patrick,King,robert.gomez@company.com,16,1,VP,21-11-2016 00:00,,59519.11,TRUE
10692,EMP-10692,Brenda,Martinez,christopher.lopez@company.com,20,1,Manager,22-11-2016 00:00,,89656.86,TRUE
10693,EMP-10693,Rachel,Ruiz,deborah.brown@company.com,1,1,VP,23-11-2016 00:00,,127121.14,TRUE
10694,EMP-10694,Charles,Johnson,dorothy.wood@company.com,1,2,Manager,24-11-2016 00:00,,86464.55,TRUE
10695,EMP-10695,Joshua,Hernandez,donna.harris@company.com,17,2,Junior,25-11-2016 00:00,,143877.28,TRUE
10696,EMP-10696,Eric,Roberts,susan.howard@company.com,1,1,Junior,26-11-2016 00:00,,131700.07,TRUE
10697,EMP-10697,Brian,Walker,ashley.hernandez@company.com,20,2,Senior,27-11-2016 00:00,,69964.71,TRUE
10698,EMP-10698,Richard,Parker,jacob.moore@company.com,13,1,Senior,28-11-2016 00:00,,77995.45,TRUE
10699,EMP-10699,Catherine,Ward,anthony.diaz@company.com,9,1,Junior,29-11-2016 00:00,,80799.21,TRUE
10700,EMP-10700,Laura,Reed,rebecca.brooks@company.com,15,1,Manager,30-11-2016 00:00,,105141.53,TRUE
10701,EMP-10701,Karen,Gray,gregory.howard@company.com,3,1,Senior,01-12-2016 00:00,,64415.49,TRUE
10702,EMP-10702,Catherine,Chavez,christopher.baker@company.com,14,2,Senior,02-12-2016 00:00,,146309.9,TRUE
10703,EMP-10703,Anna,Rodriguez,robert.gray@company.com,11,1,Manager,03-12-2016 00:00,,103042.11,TRUE
10704,EMP-10704,Jacob,Foster,kenneth.collins@company.com,12,1,Manager,04-12-2016 00:00,,77928.2,TRUE
10705,EMP-10705,Joshua,Lee,alexander.turner@company.com,13,1,Senior,05-12-2016 00:00,,107401.18,TRUE
10706,EMP-10706,James,Reed,brenda.perez@company.com,13,1,Manager,06-12-2016 00:00,,77448.6,TRUE
10707,EMP-10707,John,Ramirez,samuel.cook@company.com,1,1,Director,07-12-2016 00:00,,128135.48,TRUE
10708,EMP-10708,Scott,Morris,amy.peterson@company.com,10,1,Senior,08-12-2016 00:00,,98140.92,TRUE
10709,EMP-10709,Catherine,Miller,patricia.cook@company.com,3,1,Junior,09-12-2016 00:00,,35036.46,TRUE
10710,EMP-10710,Kathleen,Richardson,joseph.ramos@company.com,4,2,Junior,10-12-2016 00:00,,51210.82,TRUE
10711,EMP-10711,Gary,Thomas,nancy.bennett@company.com,16,2,Senior,11-12-2016 00:00,,133799.28,TRUE
10712,EMP-10712,Matthew,Long,george.watson@company.com,8,2,Senior,12-12-2016 00:00,,97547.98,TRUE
10713,EMP-10713,Sharon,Brown,frank.rivera@company.com,16,2,Executive,13-12-2016 00:00,,144041.22,TRUE
10714,EMP-10714,Steven,Brown,susan.roberts@company.com,17,1,Manager,14-12-2016 00:00,,38690.68,TRUE
10715,EMP-10715,Donna,Flores,karen.roberts@company.com,19,2,Manager,15-12-2016 00:00,,65431.28,TRUE
10716,EMP-10716,Jennifer,Taylor,steven.collins@company.com,15,2,VP,16-12-2016 00:00,,53225.2,TRUE
10717,EMP-10717,Laura,Phillips,kevin.ward@company.com,16,2,Director,17-12-2016 00:00,,96460.84,TRUE
10718,EMP-10718,Carol,Castillo,barbara.flores@company.com,15,1,Senior,18-12-2016 00:00,,75935.14,TRUE
10719,EMP-10719,Brian,Phillips,karen.sanders@company.com,2,2,Junior,19-12-2016 00:00,,48872.82,TRUE
10720,EMP-10720,Ashley,Scott,donna.williams@company.com,11,2,Manager,20-12-2016 00:00,,107130.23,TRUE
10721,EMP-10721,Brian,Nguyen,margaret.parker@company.com,1,1,Senior,21-12-2016 00:00,,94355.8,TRUE
10722,EMP-10722,Jacob,Roberts,rachel.sanders@company.com,15,2,Senior,22-12-2016 00:00,,62968.35,TRUE
10723,EMP-10723,George,Morales,richard.kim@company.com,19,1,Senior,23-12-2016 00:00,,87572.56,TRUE
10724,EMP-10724,Christopher,Morales,shirley.torres@company.com,4,2,Director,24-12-2016 00:00,,119488.6,TRUE
10725,EMP-10725,Emma,Morris,edward.rogers@company.com,11,1,Senior,25-12-2016 00:00,,54632.6,TRUE
10726,EMP-10726,Raymond,Foster,emily.turner@company.com,5,2,Manager,26-12-2016 00:00,,65148.69,TRUE
10727,EMP-10727,Justin,Miller,betty.howard@company.com,3,2,Junior,27-12-2016 00:00,,71533.32,TRUE
10728,EMP-10728,Emily,Clark,anna.flores@company.com,13,2,Manager,28-12-2016 00:00,,119607.17,TRUE
10729,EMP-10729,Jerry,Alvarez,kevin.perez@company.com,10,1,Junior,29-12-2016 00:00,,131630.71,TRUE
10730,EMP-10730,Charles,Bennett,karen.davis@company.com,11,2,Director,30-12-2016 00:00,,75166.62,TRUE
10731,EMP-10731,Karen,Wilson,mark.flores@company.com,18,1,Junior,31-12-2016 00:00,,65594.5,TRUE
